gid,role,role_base,role_detail,is_truncated,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,fast_share,tainted_in_kzt,taint_share,taint_state_share,taint_iterations,block_impact,betweenness,seed_sources,p_onward,cycles_le4
100000007534354100,peripheral,peripheral,peripheral,False,0.8,9,0.4779,"Признаков роли нет: вход 50 тыс от 1, выход 148 тыс к 3, передал в 3,0 раза больше полученного (есть невидимые поступления извне).",2,False,1,3,50000.0,147810.0,2.9562,0.0,50000.0,1.0,1.0,8,0.0022849154906121535,2.377762216645049e-06,1,,0
100000003230329100,peripheral,peripheral,truncated,True,1.0,5,0.4779,Обрезан на 4-м хопе: исходящие не выгружались. Получил 110 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,110000.0,0.0,0.0,,39252.11859181848,0.35683744174380433,0.30249927077752825,8,0.0001550953522019803,0.0,8,0.31274487588837113,0
100000003819173100,peripheral,peripheral,truncated,True,1.0,6,0.4778,Обрезан на 4-м хопе: исходящие не выгружались. Получил 144 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,143777.0,0.0,0.0,,49808.57613720951,0.34642937421986486,0.2535875723968892,8,0.00019680666766076963,0.0,7,0.3055917367782843,0
100000001276409100,peripheral,peripheral,truncated,True,1.0,9,0.4774,Обрезан на 4-м хопе: исходящие не выгружались. Получил 95 тыс от 1 плат.; оценка P(переводит дальше)=30%.,4,False,1,0,94760.0,0.0,0.0,,52305.19099546396,0.5519754220711689,0.5245132233584058,8,0.00020667144374529297,0.0,7,0.2991455310950623,0
100000003603979100,terminal,terminal,terminal,False,0.604,23,0.4769,"Деньги оседают: получил 165 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,1,0,165000.0,0.0,0.0,,83239.39320526809,0.5044811709410187,0.4713565786534551,8,0.00032890054013390676,0.0,1,,0
100000005077484100,peripheral,peripheral,peripheral,False,0.8,28,0.4766,"Признаков роли нет: вход 150 тыс от 1, выход 14 тыс к 2, передал 9%.",2,False,1,2,150000.0,13550.0,0.09033333333333333,0.5202952029520295,149998.57783806775,0.9999905189204517,0.9999905189204517,8,0.0006461923527438219,3.962937027741748e-07,1,,1
100000005567828100,peripheral,peripheral,truncated,True,1.0,9,0.4763,Обрезан на 4-м хопе: исходящие не выгружались. Получил 94 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,94000.0,0.0,0.0,,51885.68967468988,0.5519754220711689,0.5245132233584058,8,0.00020501388467766517,0.0,7,0.33386853009539524,0
100000001822650100,peripheral,peripheral,truncated,True,1.0,5,0.4761,Обрезан на 4-м хопе: исходящие не выгружались. Получил 112 тыс от 1 плат.; оценка P(переводит дальше)=34%.,4,False,1,0,112000.0,0.0,0.0,,38537.76281043168,0.3440871679502829,0.28820617224407774,8,0.00015227274630235404,0.0,8,0.3370890033793099,0
100000001299323100,peripheral,peripheral,truncated,True,1.0,5,0.4761,Обрезан на 4-м хопе: исходящие не выгружались. Получил 109 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,109000.0,0.0,0.0,,38895.28115007467,0.3568374417438043,0.30249927077752825,8,0.00015368539445469496,0.0,8,0.33023315625697985,0
100000008050986100,peripheral,peripheral,truncated,True,1.0,8,0.4759,Обрезан на 4-м хопе: исходящие не выгружались. Получил 95 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,95000.0,0.0,0.0,,51333.98064860957,0.5403576910379955,0.5119191887828877,8,0.00020283393850454472,0.0,7,0.28461758770458706,0
100000006100920100,terminal,terminal,terminal,False,0.588,1,0.4759,"Деньги оседают: получил 100 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,100000.0,0.0,0.0,,60668.06291640561,0.6066806291640561,0.46308466801649245,8,0.0002397153306112927,0.0,7,,0
100000001373265100,peripheral,peripheral,peripheral,False,0.8,6,0.4754,"Признаков роли нет: вход 142 тыс от 1, выход 5 тыс к 1, передал 4%.",3,False,1,1,142482.0,5000.0,0.0350921519911287,0.0,75450.76619333168,0.5295459510207021,0.44201095570508103,8,0.00030685814710228274,1.922024458454748e-05,7,,0
100000004094958100,transit,transit,transit,False,0.992,47,0.4754,"Признаки транзита: получил 39 тыс, передал 103%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",1,False,1,1,39000.0,40000.0,1.0256410256410255,1.0,39000.0,1.0,1.0,8,0.00031214959251935304,1.981468513870874e-07,1,,0
100000004217419100,peripheral,peripheral,peripheral,False,0.8,6,0.4752,"Признаков роли нет: вход 118 тыс от 2, выход 8 тыс к 1, передал 7%.",3,False,2,1,118200.0,7700.0,0.06514382402707276,1.0,71374.42740803525,0.6038445635197568,0.5404171820296473,8,0.00029846100197539703,1.9418391435934565e-05,7,,0
100000003152964100,peripheral,peripheral,peripheral,False,0.8,6,0.4749,"Признаков роли нет: вход 142 тыс от 1, выход 6 тыс к 1, передал 4%.",3,False,1,1,141847.0,5500.0,0.03877417217142414,0.0,75114.50451443353,0.5295459510207021,0.44201095570508103,8,0.0003064027398086653,1.922024458454748e-05,7,,0
100000004183610100,peripheral,peripheral,peripheral,False,0.8,13,0.4746,"Признаков роли нет: вход 22 тыс от 1, выход 915 тыс к 1, передал в 41,6 раза больше полученного (есть невидимые поступления извне).",3,False,1,1,22000.0,915000.0,41.59090909090909,0.01639344262295082,11356.489185789338,0.5162040538995154,0.4762776808774982,8,0.0017668084473766252,1.9616538287321655e-05,7,,0
100000001808684100,transit,transit,transit,False,0.872,4,0.4744,"Признаки транзита: получил 48 тыс, передал 78%; 80% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,1,1,48400.0,37700.0,0.7789256198347108,0.7957559681697612,42935.749149865784,0.8871022551625162,0.8052336389375988,8,0.00026926712748765374,0.0,1,,1
100000005519998100,transit,transit,transit,False,0.789,32,0.4744,"Признаки транзита: получил 182 тыс, передал 103%; 33% ушло в течение 2 дней после поступления, медианная задержка 1 дн.",2,False,3,3,182000.0,188000.0,1.032967032967033,0.32978723404255317,49971.11635282455,0.2745665733671679,0.2559855335557716,8,-0.0013714323031212604,5.98403491189004e-05,7,,8
100000002087788100,terminal,terminal,terminal,False,0.588,8,0.4736,"Деньги оседают: получил 100 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,1,0,100500.0,0.0,0.0,,58894.10675136961,0.5860110124514389,0.5605837674997117,8,0.0002327059673952655,0.0,7,,0
100000008671929100,peripheral,peripheral,peripheral,False,0.8,3,0.4734,"Признаков роли нет: вход 75 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,75000.0,0.0,0.0,,75000.0,1.0,1.0,8,0.00029634454986014524,0.0,10,,0
100000000600707100,peripheral,peripheral,truncated,True,1.0,35,0.4724,Обрезан на 4-м хопе: исходящие не выгружались. Получил 89 тыс от 1 плат.; оценка P(переводит дальше)=34%.,4,False,1,0,89000.0,0.0,0.0,,74271.66775976056,0.834513120896186,0.834513120896186,8,0.0002934667193283238,0.0,1,0.3358020128828256,0
100000002208836100,peripheral,peripheral,truncated,True,1.0,8,0.4723,Обрезан на 4-м хопе: исходящие не выгружались. Получил 90 тыс от 1 плат.; оценка P(переводит дальше)=34%.,4,False,1,0,90000.0,0.0,0.0,,50080.92458719199,0.5564547176354666,0.5286536699888139,8,0.00019788278737827662,0.0,7,0.3358645154852743,0
100000007593823100,distributor,distributor,distributor,False,0.65,1,0.4721,"Признаки раздачи: 13 получателей против 3 плательщиков, отправил 163 тыс в 21 переводах.",3,False,3,13,25000.0,162900.0,6.516,0.40085942295887045,19510.34421024421,0.7804137684097684,0.6994356662194469,8,-0.0023124358720863656,0.0006813203182041415,7,,4
100000003031890100,terminal,terminal,terminal,False,0.616,23,0.4718,"Деньги оседают: получил 215 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,1,0,215000.0,0.0,0.0,,75082.21278460414,0.349219594346996,0.31658307503755523,8,0.000296669394002033,0.0,1,,0
100000006745291100,peripheral,peripheral,peripheral,False,0.8,11,0.4716,"Признаков роли нет: вход 83 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,82534.0,0.0,0.0,,82534.0,1.0,1.0,8,0.00032611334770876304,0.0,8,,0
100000008732488100,peripheral,peripheral,peripheral,False,0.8,6,0.4715,"Признаков роли нет: вход 137 тыс от 1, выход 10 тыс к 1, передал 7%.",3,False,1,1,137000.0,10000.0,0.072992700729927,1.0,72547.79528983618,0.5295459510207021,0.44201095570508103,8,0.0003041202548736829,1.922024458454748e-05,7,,0
100000002448088100,transit,transit,transit,False,0.925,20,0.4715,"Признаки транзита: получил 20 тыс, передал 125%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,3,1,20000.0,25000.0,1.25,1.0,18767.09321696971,0.9383546608484856,0.9258220753745292,8,0.0001656077859467229,2.0805419395644178e-05,7,,0
100000004777215100,peripheral,peripheral,truncated,True,1.0,20,0.4714,Обрезан на 4-м хопе: исходящие не выгружались. Получил 60 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,60000.0,0.0,0.0,,53139.315465274994,0.8856552577545832,0.8747905098459389,8,0.0002099672869524284,0.0,7,0.3094868801261142,0
100000004386331100,transit,transit,transit,False,0.663,10,0.4713,"Признаки транзита: получил 20 тыс, передал 88%; 0% ушло в течение 2 дней после поступления.",3,False,1,2,20000.0,17500.0,0.875,0.0,16383.85772528084,0.8191928862640421,0.8063323490623926,8,0.00010857308468232744,2.0210978841482916e-05,9,,1
100000003186579100,peripheral,peripheral,truncated,True,1.0,6,0.4711,Обрезан на 4-м хопе: исходящие не выгружались. Получил 110 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,110000.0,0.0,0.0,,48621.20512755891,0.44201095570508103,0.39278655103571053,8,0.00019211505529582193,0.0,7,0.3105884176313738,0
100000008531133100,peripheral,peripheral,peripheral,False,0.8,7,0.4709,"Признаков роли нет: вход 25 тыс от 1, выход 158 тыс к 3, передал в 6,3 раза больше полученного (есть невидимые поступления извне).",2,False,1,3,25000.0,158271.68,6.3308672,0.20074140869674223,25000.0,1.0,1.0,8,0.0007241541801561961,2.334830398844513e-05,7,,0
100000004315838100,peripheral,peripheral,peripheral,False,0.8,3,0.4701,"Признаков роли нет: вход 50 тыс от 2, выход 18 тыс к 1, передал 36%.",1,False,2,1,50000.0,18000.0,0.36,0.0,40479.45163257052,0.8095890326514104,0.7701788455189977,8,0.00021472205775745475,2.377762216645049e-05,10,,0
100000003074515100,peripheral,peripheral,truncated,True,1.0,5,0.4701,Обрезан на 4-м хопе: исходящие не выгружались. Получил 105 тыс от 1 плат.; оценка P(переводит дальше)=30%.,4,False,1,0,105000.0,0.0,0.0,,37467.93138309946,0.3568374417438044,0.30249927077752825,8,0.00014804556346555343,0.0,8,0.2975799559940668,0
100000001484381100,terminal,terminal,terminal,False,0.649,9,0.47,"Деньги оседают: получил 96 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,2,0,95585.0,0.0,0.0,,57414.45980926648,0.6006639097061932,0.5766497689178327,8,0.00022685949663511627,0.0,7,,0
100000002592567100,peripheral,peripheral,peripheral,False,0.8,7,0.4696,"Признаков роли нет: вход 5 тыс от 1, выход 49 тыс к 2, передал в 9,2 раза больше полученного (есть невидимые поступления извне).",1,False,1,2,5297.0,48600.0,9.175004719652634,0.0,5297.0,1.0,1.0,8,0.005150102550050672,0.0007202476857029619,7,,0
100000006232642100,peripheral,peripheral,truncated,True,1.0,40,0.4695,Обрезан на 4-м хопе: исходящие не выгружались. Получил 456 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,456000.0,0.0,0.0,,38378.920492971454,0.08416429932669178,0.07778562808639837,8,0.0001516451189014606,0.0,7,0.31827588092558484,0
100000007382543100,peripheral,peripheral,peripheral,False,0.8,27,0.4687,"Признаков роли нет: вход 218 тыс от 3, выход 427 тыс к 5, передал в 2,0 раза больше полученного (есть невидимые поступления извне).",2,False,3,5,218000.0,427000.0,1.9587155963302751,0.234192037470726,17384.313695013872,0.07974455823400858,0.07905420272541885,8,0.00030529677743612523,0.0002444770806890915,7,,2
100000004134060100,peripheral,peripheral,peripheral,False,0.8,6,0.4678,"Признаков роли нет: вход 88 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,88179.0,0.0,0.0,,77587.27066315977,0.8798837666922937,0.8760058067391424,8,0.00030656753066073285,0.0,8,,0
100000004140487100,distributor,distributor,distributor,False,0.5,3,0.4676,"Признаки раздачи: 10 получателей против 1 плательщиков, отправил 263 тыс в 19 переводах.",3,False,1,10,24510.0,262600.0,10.713994288045695,0.29588728103579587,16886.00588649916,0.6889435286209367,0.6610369390367882,8,-0.004226372390178417,0.00032537043857319123,7,,3
100000003696422100,peripheral,peripheral,truncated,True,1.0,30,0.4675,Обрезан на 4-м хопе: исходящие не выгружались. Получил 118 тыс от 1 плат.; оценка P(переводит дальше)=34%.,4,False,1,0,118000.0,0.0,0.0,,46707.859150730386,0.3958293148366982,0.39459184259911073,8,0.0001845549265994184,0.0,7,0.33738152715630926,0
100000000703894100,peripheral,peripheral,peripheral,False,0.8,28,0.4664,"Признаков роли нет: вход 120 тыс от 1, выход 35 тыс к 1, передал 29%.",1,False,1,1,120000.0,35000.0,0.2916666666666667,0.0,120000.0,1.0,1.0,8,0.0006124454030443002,5.944405541612623e-07,1,,0
100000002487222100,peripheral,peripheral,truncated,True,1.0,8,0.4664,Обрезан на 4-м хопе: исходящие не выгружались. Получил 90 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,90000.0,0.0,0.0,,48632.19219341959,0.5403576910379955,0.5119191887828877,8,0.0001921584680569433,0.0,7,0.28026837681603634,0
100000001541418100,terminal,terminal,terminal,False,0.649,4,0.4662,"Деньги оседают: получил 97 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,2,0,96900.0,0.0,0.0,,55541.31686801944,0.5731818046235236,0.5593756214209414,8,0.00021945822061185708,0.0,7,,0
100000003180820100,peripheral,peripheral,truncated,True,1.0,5,0.4662,Обрезан на 4-м хопе: исходящие не выгружались. Получил 101 тыс от 1 плат.; оценка P(переводит дальше)=30%.,4,False,1,0,101000.0,0.0,0.0,,36040.58161612424,0.3568374417438044,0.30249927077752825,8,0.00014240573247641192,0.0,8,0.29948096255692286,0
100000002700161100,peripheral,peripheral,truncated,True,1.0,50,0.4656,Обрезан на 4-м хопе: исходящие не выгружались. Получил 39 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,39000.0,0.0,0.0,,39000.0,1.0,1.0,8,0.00015409916592727554,0.0,10,0.3093262779486208,0
100000005133757100,terminal,terminal,terminal,False,0.641,6,0.4655,"Деньги оседают: получил 65 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,65000.0,0.0,0.0,,41583.094182455796,0.6397399104993199,0.5978026918276091,8,0.0001643056443639144,0.0,10,,0
100000008337304100,peripheral,peripheral,truncated,True,1.0,6,0.4652,Обрезан на 4-м хопе: исходящие не выгружались. Получил 105 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,105465.0,0.0,0.0,,46616.68544343637,0.44201095570508103,0.3927865510357105,8,0.0001841946755160745,0.0,7,0.32562024273916773,0
100000002666248100,peripheral,peripheral,peripheral,False,0.8,3,0.4649,"Признаков роли нет: вход 70 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,70032.0,0.0,0.0,,70032.0,1.0,1.0,8,0.00027671468687740923,0.0,10,,0
100000002886166100,terminal,terminal,terminal,False,0.609,23,0.4639,"Деньги оседают: получил 185 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,185000.0,0.0,0.0,,71950.31556277123,0.38892062466362826,0.335983500332423,8,0.0002842944517033177,0.0,1,,0
100000006562026100,terminal,terminal,terminal,False,0.644,52,0.4637,"Деньги оседают: получил 75 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,75000.0,0.0,0.0,,75000.0,1.0,1.0,8,0.00029634454986014524,0.0,2,,0
100000003284932100,peripheral,peripheral,peripheral,False,0.8,3,0.4632,"Признаков роли нет: вход 70 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,69925.0,0.0,0.0,,69925.0,1.0,1.0,8,0.00027629190198627545,0.0,10,,0
100000000580561100,peripheral,peripheral,peripheral,False,0.8,42,0.4632,"Признаков роли нет: вход 28 тыс от 2, выход 1,5 млн к 3, передал в 53,2 раза больше полученного (есть невидимые поступления извне).",0,True,2,3,27980.0,1488077.0,53.183595425303785,0.5712070007130008,27980.0,1.0,1.0,8,0.006037395904215421,1.1888811083225246e-06,0,,2
100000002791494100,peripheral,peripheral,truncated,True,1.0,9,0.4627,Обрезан на 4-м хопе: исходящие не выгружались. Получил 86 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,85860.0,0.0,0.0,,47392.60973903056,0.5519754220711689,0.5245132233584058,8,0.00018726055466415965,0.0,7,0.32669587842122244,0
100000003102157100,peripheral,peripheral,peripheral,False,0.8,1,0.4625,"Признаков роли нет: вход 97 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,96746.0,0.0,0.0,,96746.0,1.0,1.0,8,0.0003822686642769282,0.0,7,,0
100000004318918100,peripheral,peripheral,peripheral,False,0.8,11,0.4624,"Признаков роли нет: вход 76 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,75600.0,0.0,0.0,,75600.0,1.0,1.0,8,0.00029871530625902646,0.0,8,,0
100000003190207100,peripheral,peripheral,peripheral,False,0.8,18,0.4623,"Признаков роли нет: вход 5 тыс от 1, выход 377 тыс к 1, передал в 75,4 раза больше полученного (есть невидимые поступления извне).",3,False,1,1,5000.0,377000.0,75.4,0.10610079575596817,4998.947712364898,0.9997895424729795,0.998252676381913,8,0.0015067745586741109,2.1003566247031264e-05,8,,0
100000000723383100,peripheral,peripheral,peripheral,False,0.8,20,0.4619,"Признаков роли нет: вход 7 тыс от 1, выход 75 тыс к 2, передал в 11,0 раза больше полученного (есть невидимые поступления извне).",2,False,1,2,6800.0,75000.0,11.029411764705882,0.0,6762.974737456707,0.9945551084495157,0.9912750352029176,8,0.001890991003849124,0.0002389651027728274,7,,0
100000007648946100,transit,transit,transit,False,0.616,13,0.4612,"Признаки транзита: получил 20 тыс, передал 128%; 0% ушло в течение 2 дней после поступления, медианная задержка 3 дн.",1,False,1,1,19550.0,25000.0,1.278772378516624,0.0,19550.0,1.0,1.0,8,0.00021638683581832335,2.9130943747974165e-06,7,,0
100000005394708100,transit,transit,transit,False,0.7,18,0.4611,"Признаки транзита: получил 26 тыс, передал в 2,5 раза больше полученного (есть невидимые поступления извне); 100% ушло в течение 2 дней после поступления, медианная задержка 1 дн.",1,False,1,1,26000.0,65000.0,2.5,1.0,26000.0,1.0,1.0,8,0.00035956472049697625,1.981468513870874e-07,1,,0
100000008714412100,terminal,terminal,terminal,False,0.605,9,0.4607,"Деньги оседают: получил 169 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,169000.0,0.0,0.0,,35366.39415914262,0.20926860449196816,0.16084449531770362,8,0.00013974184209688376,0.0,9,,0
100000002734815100,peripheral,peripheral,truncated,True,1.0,5,0.4606,Обрезан на 4-м хопе: исходящие не выгружались. Получил 110 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,110000.0,0.0,0.0,,34354.19981640208,0.31231090742183704,0.23672686357039252,8,0.00013574239840531005,0.0,8,0.3236478714171485,0
100000008730238100,peripheral,peripheral,truncated,True,1.0,5,0.4606,Обрезан на 4-м хопе: исходящие не выгружались. Получил 113 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,113000.0,0.0,0.0,,34149.53303598726,0.30220825695563946,0.23829320459019568,8,0.00013493370660635793,0.0,8,0.30858411678442416,0
100000002705460100,peripheral,peripheral,peripheral,False,0.8,7,0.4601,"Признаков роли нет: вход 95 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,95000.0,0.0,0.0,,95000.0,1.0,1.0,8,0.000375369763156184,0.0,7,,0
100000004360785100,peripheral,peripheral,peripheral,False,0.8,7,0.4596,"Признаков роли нет: вход 95 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,94705.0,0.0,0.0,,94705.0,1.0,1.0,8,0.00037420414126006744,0.0,7,,0
100000004601193100,peripheral,peripheral,truncated,True,1.0,11,0.4595,Обрезан на 4-м хопе: исходящие не выгружались. Получил 84 тыс от 1 плат.; оценка P(переводит дальше)=33%.,4,False,1,0,84000.0,0.0,0.0,,35670.91251921146,0.4246537204668031,0.3937170066183862,8,0.00014094507351465353,0.0,8,0.33324146165759405,0
100000000817146100,peripheral,peripheral,peripheral,False,0.8,7,0.4593,"Признаков роли нет: вход 70 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,70020.0,0.0,0.0,,70020.0,1.0,1.0,8,0.00027666727174943163,0.0,9,,0
100000000917179100,peripheral,peripheral,peripheral,False,0.8,14,0.4587,"Признаков роли нет: вход 94 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,94465.0,0.0,0.0,,94465.0,1.0,1.0,8,0.000373255838700515,0.0,7,,0
100000002217806100,peripheral,peripheral,truncated,True,1.0,36,0.4585,Обрезан на 4-м хопе: исходящие не выгружались. Получил 55 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,55000.0,0.0,0.0,,49410.370370370365,0.8983703703703703,0.8983703703703703,8,0.00019523325287769158,0.0,7,0.3090207334285965,0
100000003252446100,peripheral,peripheral,truncated,True,1.0,5,0.4584,Обрезан на 4-м хопе: исходящие не выгружались. Получил 109 тыс от 1 плат.; оценка P(переводит дальше)=30%.,4,False,1,0,108600.0,0.0,0.0,,33916.9645460115,0.312310907421837,0.23672686357039252,8,0.00013401476788007193,0.0,8,0.2998628248400594,0
100000004418967100,peripheral,peripheral,truncated,True,1.0,5,0.4584,Обрезан на 4-м хопе: исходящие не выгружались. Получил 100 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,100000.0,0.0,0.0,,34310.881273231345,0.3431088127323135,0.28167320317195926,8,0.000135571235549642,0.0,8,0.31439400494989284,0
100000005031696100,peripheral,peripheral,peripheral,False,0.8,50,0.4575,"Признаков роли нет: вход 5 тыс от 1, выход 115 тыс к 2, передал в 23,0 раза больше полученного (есть невидимые поступления извне).",2,False,1,2,5000.0,115000.0,23.0,0.043478260869565216,5000.0,1.0,1.0,8,0.0006993731376699428,9.59030760713503e-05,10,,0
100000005507142100,peripheral,peripheral,peripheral,False,0.8,35,0.4574,"Признаков роли нет: вход 51 тыс от 3, выход 100 тыс к 3, передал в 2,0 раза больше полученного (есть невидимые поступления извне).",2,False,3,3,51000.0,100000.0,1.9607843137254901,0.0,46366.36738509321,0.9091444585312394,0.9091444585312394,8,0.0014030481621521115,4.5573775819030105e-06,1,,2
100000003060187100,peripheral,peripheral,peripheral,False,0.8,17,0.4572,"Признаков роли нет: вход 93 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,93046.0,0.0,0.0,,93046.0,1.0,1.0,8,0.000367648999817161,0.0,7,,0
100000004479404100,peripheral,peripheral,peripheral,False,0.8,43,0.4569,"Признаков роли нет: вход 1,5 млн от 2, выход 300 тыс к 1, передал 20%.",2,False,2,1,1492000.0,300000.0,0.20107238605898123,0.0,26775.871984425314,0.01794629489572742,0.017792921827666154,8,0.000163015503126088,9.610122292273739e-05,7,,1
100000002537811100,peripheral,peripheral,peripheral,False,0.8,11,0.4561,"Признаков роли нет: вход 52 тыс от 1, выход 15 тыс к 1, передал 29%.",3,False,1,1,52000.0,15000.0,0.28846153846153844,0.0,35977.6616580145,0.6918781088079711,0.6257159406223454,8,0.0001792426210737004,2.6353531234482626e-05,11,,0
100000008571443100,terminal,terminal,terminal,False,0.641,13,0.4554,"Деньги оседают: получил 65 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 2 выгружен полностью).",2,False,2,0,65000.0,0.0,0.0,,54088.89240179625,0.8321368061814808,0.7824029264135506,8,0.00021371931294987607,0.0,7,,0
100000003001564100,peripheral,peripheral,peripheral,False,0.8,7,0.4554,"Признаков роли нет: вход 24 тыс от 1, выход 180 тыс к 1, передал в 7,7 раза больше полученного (есть невидимые поступления извне).",1,False,1,1,23520.0,180000.0,7.653061224489796,0.0,23520.0,1.0,1.0,8,0.0008041605705004902,1.922024458454748e-05,7,,0
100000002445750100,peripheral,peripheral,peripheral,False,0.8,1,0.4552,"Признаков роли нет: вход 70 тыс от 1, выход 10 тыс к 1, передал 14%.",2,False,1,1,70000.0,10000.0,0.14285714285714285,0.0,62291.41042426143,0.8898772917751633,0.8821419216544344,8,0.0002809853265224769,1.9418391435934565e-05,7,,0
100000003574895100,transit,transit,transit,False,0.915,1,0.4538,"Признаки транзита: получил 28 тыс, передал 72%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,1,1,27968.0,20000.0,0.7151029748283753,1.0,21161.771942255567,0.7566423034273301,0.6659430358381554,8,0.000136241967523063,1.922024458454748e-05,7,,0
100000008636603100,peripheral,peripheral,peripheral,False,0.8,10,0.4533,"Признаков роли нет: вход 35 тыс от 2, выход 159 тыс к 6, передал в 4,5 раза больше полученного (есть невидимые поступления извне).",2,False,2,6,35460.0,159375.0,4.494500846023689,0.36941176470588233,26018.693186116165,0.7337476927838738,0.636220274441259,8,0.0001636776787857881,0.0034745654916701176,7,,2
100000003275398100,peripheral,peripheral,peripheral,False,0.8,23,0.4533,"Признаков роли нет: вход 300 тыс от 1, выход 20 тыс к 1, передал 7%.",2,False,1,1,300000.0,20000.0,0.06666666666666667,0.0,104765.8783040988,0.349219594346996,0.31658307503755523,8,0.0004280803660475923,0.0,1,,0
100000008759857100,peripheral,peripheral,peripheral,False,0.8,19,0.4532,"Признаков роли нет: вход 5 тыс от 1, выход 994 тыс к 2, передал в 198,8 раза больше полученного (есть невидимые поступления извне).",3,False,1,2,5000.0,994000.0,198.8,0.0,2983.8671525226046,0.5967734305045209,0.5209871392294793,8,0.002116457840933599,7.299981620149681e-06,9,,0
100000004715209100,peripheral,peripheral,peripheral,False,0.8,5,0.4523,"Признаков роли нет: вход 5 тыс от 1, выход 350 тыс к 5, передал в 70,1 раза больше полученного (есть невидимые поступления извне).",3,False,1,5,5000.0,350450.0,70.09,0.127835639891568,4964.076968158295,0.992815393631659,0.9753224389956983,8,0.001246863590763973,7.767356574373826e-05,7,,1
100000000945428100,peripheral,peripheral,peripheral,False,0.8,1,0.4512,"Признаков роли нет: вход 90 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,89629.0,0.0,0.0,,89629.0,1.0,1.0,8,0.0003541475421255328,0.0,7,,0
100000005264990100,peripheral,peripheral,peripheral,False,0.8,18,0.4512,"Признаков роли нет: вход 17 тыс от 1, выход 122 тыс к 2, передал в 7,1 раза больше полученного (есть невидимые поступления извне).",0,True,1,2,17070.0,122000.0,7.147041593438781,0.0,10467.941379028529,0.6132361674884903,1.0,8,0.0008869313472800697,7.765375105859955e-05,7,,0
100000003235780100,terminal,terminal,terminal,False,0.641,1,0.4506,"Деньги оседают: получил 65 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,65000.0,0.0,0.0,,52832.1151713665,0.812801771867177,0.7430331044908888,8,0.0002087534585148136,0.0,7,,0
